Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
787,Cheapest Flights Within K Stops,"Dynamic Programming, Heap, Breadth-first Search",39.3%,Medium,1.9865,https://leetcode.com/problems/cheapest-flights-within-k-stops
788,Rotated Digits,String,57.0%,Easy,1.47374,https://leetcode.com/problems/rotated-digits
791,Custom Sort String,String,65.6%,Medium,34.4462,https://leetcode.com/problems/custom-sort-string
792,Number of Matching Subsequences,Array,47.5%,Medium,1.72808,https://leetcode.com/problems/number-of-matching-subsequences
794,Valid Tic-Tac-Toe State,"Math, Recursion",32.8%,Medium,5.67124,https://leetcode.com/problems/valid-tic-tac-toe-state
801,Minimum Swaps To Make Sequences Increasing,Dynamic Programming,38.9%,Medium,0.0,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing
821,Shortest Distance to a Character,,67.1%,Easy,1.78318,https://leetcode.com/problems/shortest-distance-to-a-character
824,Goat Latin,String,65.9%,Easy,29.5831,https://leetcode.com/problems/goat-latin
825,Friends Of Appropriate Ages,Array,42.8%,Medium,49.6043,https://leetcode.com/problems/friends-of-appropriate-ages
827,Making A Large Island,Depth-first Search,46.0%,Hard,6.63687,https://leetcode.com/problems/making-a-large-island
832,Flipping an Image,Array,76.4%,Easy,0.599005,https://leetcode.com/problems/flipping-an-image
839,Similar String Groups,"Depth-first Search, Union Find, Graph",38.7%,Hard,14.8291,https://leetcode.com/problems/similar-string-groups
843,Guess the Word,Minimax,46.1%,Hard,2.49155,https://leetcode.com/problems/guess-the-word
844,Backspace String Compare,"Two Pointers, Stack",46.6%,Easy,14.4731,https://leetcode.com/problems/backspace-string-compare
848,Shifting Letters,String,44.7%,Medium,1.83255,https://leetcode.com/problems/shifting-letters
852,Peak Index in a Mountain Array,Binary Search,71.7%,Easy,5.25632,https://leetcode.com/problems/peak-index-in-a-mountain-array
855,Exam Room,Ordered Map,43.2%,Medium,6.71688,https://leetcode.com/problems/exam-room
858,Mirror Reflection,Math,54.2%,Medium,2.66685,https://leetcode.com/problems/mirror-reflection
859,Buddy Strings,String,27.4%,Easy,0.483543,https://leetcode.com/problems/buddy-strings
862,Shortest Subarray with Sum at Least K,"Binary Search, Queue",24.7%,Hard,6.1466,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
863,All Nodes Distance K in Binary Tree,"Tree, Depth-first Search, Breadth-first Search",55.8%,Medium,23.0259,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
865,Smallest Subtree with all the Deepest Nodes,Tree,60.8%,Medium,22.2003,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes
872,Leaf-Similar Trees,"Tree, Depth-first Search",64.5%,Easy,0.687278,https://leetcode.com/problems/leaf-similar-trees
875,Koko Eating Bananas,Binary Search,52.5%,Medium,9.25141,https://leetcode.com/problems/koko-eating-bananas
884,Uncommon Words from Two Sentences,Hash Table,63.4%,Easy,3.54768,https://leetcode.com/problems/uncommon-words-from-two-sentences
885,Spiral Matrix III,Math,69.6%,Medium,19.3379,https://leetcode.com/problems/spiral-matrix-iii
886,Possible Bipartition,"Depth-first Search, Graph",44.3%,Medium,2.96126,https://leetcode.com/problems/possible-bipartition
887,Super Egg Drop,"Math, Binary Search, Dynamic Programming",27.1%,Hard,1.2218,https://leetcode.com/problems/super-egg-drop
889,Construct Binary Tree from Preorder and Postorder Traversal,Tree,66.4%,Medium,3.96336,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
893,Groups of Special-Equivalent Strings,String,66.7%,Easy,0.0,https://leetcode.com/problems/groups-of-special-equivalent-strings
896,Monotonic Array,Array,58.1%,Easy,50.3222,https://leetcode.com/problems/monotonic-array
905,Sort Array By Parity,Array,74.9%,Easy,0.118137,https://leetcode.com/problems/sort-array-by-parity
916,Word Subsets,String,47.8%,Medium,2.93635,https://leetcode.com/problems/word-subsets
918,Maximum Sum Circular Subarray,Array,33.7%,Medium,5.83707,https://leetcode.com/problems/maximum-sum-circular-subarray
921,Minimum Add to Make Parentheses Valid,"Stack, Greedy",74.1%,Medium,21.9111,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid
934,Shortest Bridge,"Depth-first Search, Breadth-first Search",48.6%,Medium,17.346,https://leetcode.com/problems/shortest-bridge
935,Knight Dialer,Dynamic Programming,45.3%,Medium,15.3002,https://leetcode.com/problems/knight-dialer
936,Stamping The Sequence,"String, Greedy",43.3%,Hard,5.6825,https://leetcode.com/problems/stamping-the-sequence
938,Range Sum of BST,"Tree, Recursion",81.6%,Easy,38.7002,https://leetcode.com/problems/range-sum-of-bst
939,Minimum Area Rectangle,Hash Table,51.6%,Medium,13.743,https://leetcode.com/problems/minimum-area-rectangle
953,Verifying an Alien Dictionary,Hash Table,53.9%,Easy,93.2776,https://leetcode.com/problems/verifying-an-alien-dictionary
958,Check Completeness of a Binary Tree,Tree,52.1%,Medium,41.5526,https://leetcode.com/problems/check-completeness-of-a-binary-tree
962,Maximum Width Ramp,Array,45.6%,Medium,1.52285,https://leetcode.com/problems/maximum-width-ramp
963,Minimum Area Rectangle II,"Math, Geometry",51.0%,Medium,12.647,https://leetcode.com/problems/minimum-area-rectangle-ii
966,Vowel Spellchecker,"Hash Table, String",47.3%,Medium,1.98935,https://leetcode.com/problems/vowel-spellchecker
968,Binary Tree Cameras,"Dynamic Programming, Tree, Depth-first Search",37.7%,Hard,0.0,https://leetcode.com/problems/binary-tree-cameras
969,Pancake Sorting,"Array, Sort",68.2%,Medium,1.19805,https://leetcode.com/problems/pancake-sorting
973,K Closest Points to Origin,"Divide and Conquer, Heap, Sort",64.0%,Medium,82.4693,https://leetcode.com/problems/k-closest-points-to-origin
974,Subarray Sums Divisible by K,"Array, Hash Table",49.1%,Medium,0.475573,https://leetcode.com/problems/subarray-sums-divisible-by-k
977,Squares of a Sorted Array,"Array, Two Pointers",72.2%,Easy,15.3538,https://leetcode.com/problems/squares-of-a-sorted-array
979,Distribute Coins in Binary Tree,"Tree, Depth-first Search",69.1%,Medium,0.972767,https://leetcode.com/problems/distribute-coins-in-binary-tree
981,Time Based Key-Value Store,"Hash Table, Binary Search",53.1%,Medium,2.97273,https://leetcode.com/problems/time-based-key-value-store
983,Minimum Cost For Tickets,Dynamic Programming,62.5%,Medium,0.54955,https://leetcode.com/problems/minimum-cost-for-tickets
986,Interval List Intersections,Two Pointers,67.5%,Medium,53.1836,https://leetcode.com/problems/interval-list-intersections
987,Vertical Order Traversal of a Binary Tree,"Hash Table, Tree",36.5%,Medium,15.1565,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
989,Add to Array-Form of Integer,Array,44.4%,Easy,0.0,https://leetcode.com/problems/add-to-array-form-of-integer
993,Cousins in Binary Tree,"Tree, Breadth-first Search",52.0%,Easy,0.666122,https://leetcode.com/problems/cousins-in-binary-tree
995,Minimum Number of K Consecutive Bit Flips,"Greedy, Sliding Window",47.1%,Hard,1.59354,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
997,Find the Town Judge,Graph,50.0%,Easy,1.14547,https://leetcode.com/problems/find-the-town-judge
998,Maximum Binary Tree II,Tree,63.2%,Medium,0.0,https://leetcode.com/problems/maximum-binary-tree-ii
1003,Check If Word Is Valid After Substitutions,"String, Stack",55.3%,Medium,1.1311,https://leetcode.com/problems/check-if-word-is-valid-after-substitutions
1004,Max Consecutive Ones III,"Two Pointers, Sliding Window",59.4%,Medium,24.1724,https://leetcode.com/problems/max-consecutive-ones-iii
1008,Construct Binary Search Tree from Preorder Traversal,Tree,78.5%,Medium,8.94661,https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
1019,Next Greater Node In Linked List,"Linked List, Stack",58.1%,Medium,1.38533,https://leetcode.com/problems/next-greater-node-in-linked-list
1021,Remove Outermost Parentheses,Stack,78.4%,Easy,0.189894,https://leetcode.com/problems/remove-outermost-parentheses
1026,Maximum Difference Between Node and Ancestor,"Tree, Depth-first Search",66.2%,Medium,20.7667,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor
1027,Longest Arithmetic Subsequence,Dynamic Programming,52.3%,Medium,25.7247,https://leetcode.com/problems/longest-arithmetic-subsequence
1031,Maximum Sum of Two Non-Overlapping Subarrays,Array,58.0%,Medium,0.615066,https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
1032,Stream of Characters,Trie,48.3%,Hard,0.468537,https://leetcode.com/problems/stream-of-characters
1033,Moving Stones Until Consecutive,Brainteaser,42.1%,Easy,0.0,https://leetcode.com/problems/moving-stones-until-consecutive
1040,Moving Stones Until Consecutive II,"Array, Sliding Window",52.9%,Medium,0.0,https://leetcode.com/problems/moving-stones-until-consecutive-ii
1043,Partition Array for Maximum Sum,Dynamic Programming,65.5%,Medium,2.35574,https://leetcode.com/problems/partition-array-for-maximum-sum
1047,Remove All Adjacent Duplicates In String,Stack,69.1%,Easy,1.98566,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
1053,Previous Permutation With One Swap,"Array, Greedy",48.5%,Medium,3.46413,https://leetcode.com/problems/previous-permutation-with-one-swap
1055,Shortest Way to Form String,"Dynamic Programming, Greedy",57.0%,Medium,2.26997,https://leetcode.com/problems/shortest-way-to-form-string
1057,Campus Bikes,"Greedy, Sort",57.6%,Medium,1.23154,https://leetcode.com/problems/campus-bikes
1060,Missing Element in Sorted Array,Binary Search,54.5%,Medium,29.1055,https://leetcode.com/problems/missing-element-in-sorted-array
1062,Longest Repeating Substring,String,57.4%,Medium,1.49135,https://leetcode.com/problems/longest-repeating-substring
1075,Project Employees I,,65.0%,Easy,0.0,https://leetcode.com/problems/project-employees-i
1076,Project Employees II,,53.5%,Easy,0.0,https://leetcode.com/problems/project-employees-ii
1077,Project Employees III,,76.1%,Medium,1.31701,https://leetcode.com/problems/project-employees-iii
1091,Shortest Path in Binary Matrix,Breadth-first Search,38.3%,Medium,4.65736,https://leetcode.com/problems/shortest-path-in-binary-matrix
1094,Car Pooling,Greedy,56.7%,Medium,12.712,https://leetcode.com/problems/car-pooling
1108,Defanging an IP Address,String,87.8%,Easy,1.4001,https://leetcode.com/problems/defanging-an-ip-address
1113,Reported Posts,,64.4%,Easy,15.1113,https://leetcode.com/problems/reported-posts
1123,Lowest Common Ancestor of Deepest Leaves,"Tree, Depth-first Search",66.9%,Medium,21.1743,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves
1132,Reported Posts II,,34.6%,Medium,6.65669,https://leetcode.com/problems/reported-posts-ii
1137,N-th Tribonacci Number,Recursion,55.8%,Easy,0.346339,https://leetcode.com/problems/n-th-tribonacci-number
1141,User Activity for the Past 30 Days I,,54.3%,Easy,1.42927,https://leetcode.com/problems/user-activity-for-the-past-30-days-i
1142,User Activity for the Past 30 Days II,,34.7%,Easy,8.12047,https://leetcode.com/problems/user-activity-for-the-past-30-days-ii
1143,Longest Common Subsequence,Dynamic Programming,58.4%,Medium,0.30087,https://leetcode.com/problems/longest-common-subsequence
1146,Snapshot Array,Array,37.0%,Medium,1.98251,https://leetcode.com/problems/snapshot-array
1162,As Far from Land as Possible,"Breadth-first Search, Graph",43.6%,Medium,1.61939,https://leetcode.com/problems/as-far-from-land-as-possible
1197,Minimum Knight Moves,Breadth-first Search,36.1%,Medium,24.7788,https://leetcode.com/problems/minimum-knight-moves
1209,Remove All Adjacent Duplicates in String II,Stack,57.1%,Medium,3.05547,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
1211,Queries Quality and Percentage,,68.7%,Easy,0.0,https://leetcode.com/problems/queries-quality-and-percentage
1213,Intersection of Three Sorted Arrays,"Hash Table, Two Pointers",78.8%,Easy,7.1273,https://leetcode.com/problems/intersection-of-three-sorted-arrays
1216,Valid Palindrome III,"String, Dynamic Programming",47.8%,Hard,15.1285,https://leetcode.com/problems/valid-palindrome-iii
1219,Path with Maximum Gold,Backtracking,65.2%,Medium,0.674286,https://leetcode.com/problems/path-with-maximum-gold
1225,Report Contiguous Dates,,61.8%,Hard,0.0,https://leetcode.com/problems/report-contiguous-dates
1233,Remove Sub-Folders from the Filesystem,"Array, String",59.9%,Medium,7.95855,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem
1236,Web Crawler,"Depth-first Search, Breadth-first Search",64.3%,Medium,0.0,https://leetcode.com/problems/web-crawler
1241,Number of Comments per Post,,66.8%,Easy,1.59707,https://leetcode.com/problems/number-of-comments-per-post
1242,Web Crawler Multithreaded,"Depth-first Search, Breadth-first Search",45.5%,Medium,6.85113,https://leetcode.com/problems/web-crawler-multithreaded
1245,Tree Diameter,"Tree, Depth-first Search, Breadth-first Search",60.2%,Medium,5.61561,https://leetcode.com/problems/tree-diameter
1249,Minimum Remove to Make Valid Parentheses,"String, Stack",63.0%,Medium,76.2732,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses
1254,Number of Closed Islands,Depth-first Search,60.8%,Medium,1.28265,https://leetcode.com/problems/number-of-closed-islands
1264,Page Recommendations,,68.1%,Medium,6.18652,https://leetcode.com/problems/page-recommendations
1265,Print Immutable Linked List in Reverse,,94.5%,Medium,2.96017,https://leetcode.com/problems/print-immutable-linked-list-in-reverse
1266,Minimum Time Visiting All Points,"Array, Geometry",79.5%,Easy,0.190647,https://leetcode.com/problems/minimum-time-visiting-all-points
1269,Number of Ways to Stay in the Same Place After Some Steps,Dynamic Programming,43.1%,Hard,9.05526,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps
1275,Find Winner on a Tic Tac Toe Game,Array,52.9%,Easy,1.4684,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
1287,Element Appearing More Than 25% In Sorted Array,Array,60.3%,Easy,1.30746,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array
1304,Find N Unique Integers Sum up to Zero,Array,76.3%,Easy,0.218609,https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero
1305,All Elements in Two Binary Search Trees,"Sort, Tree",77.9%,Medium,0.307752,https://leetcode.com/problems/all-elements-in-two-binary-search-trees
1322,Ads Performance,,58.0%,Easy,0.0,https://leetcode.com/problems/ads-performance
1344,Angle Between Hands of a Clock,Math,61.3%,Medium,1.21997,https://leetcode.com/problems/angle-between-hands-of-a-clock
1357,Apply Discount Every n Orders,Design,66.1%,Medium,0.0,https://leetcode.com/problems/apply-discount-every-n-orders
1360,Number of Days Between Two Dates,,48.3%,Easy,0.987117,https://leetcode.com/problems/number-of-days-between-two-dates
1361,Validate Binary Tree Nodes,Graph,47.6%,Medium,1.11535,https://leetcode.com/problems/validate-binary-tree-nodes
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Tree,83.8%,Medium,1.89022,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree
1398,Customers Who Bought Products A and B but Not C,,81.0%,Medium,0.0,https://leetcode.com/problems/customers-who-bought-products-a-and-b-but-not-c
1411,Number of Ways to Paint N × 3 Grid,Dynamic Programming,61.1%,Hard,2.82373,https://leetcode.com/problems/number-of-ways-to-paint-n-3-grid
1424,Diagonal Traverse II,"Array, Sort",42.9%,Medium,8.87274,https://leetcode.com/problems/diagonal-traverse-ii
1428,Leftmost Column with at Least a One,Array,47.2%,Medium,45.8838,https://leetcode.com/problems/leftmost-column-with-at-least-a-one
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,Heap,59.6%,Hard,4.1914,https://leetcode.com/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows
1443,Minimum Time to Collect All Apples in a Tree,"Tree, Depth-first Search",55.1%,Medium,0.0,https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree
1445,Apples & Oranges,,88.2%,Medium,0.976426,https://leetcode.com/problems/apples-oranges
1453,Maximum Number of Darts Inside of a Circular Dartboard,Geometry,34.1%,Hard,0.0,https://leetcode.com/problems/maximum-number-of-darts-inside-of-a-circular-dartboard
1460,Make Two Arrays Equal by Reversing Sub-arrays,Array,73.4%,Easy,0.368451,https://leetcode.com/problems/make-two-arrays-equal-by-reversing-sub-arrays
1498,Number of Subsequences That Satisfy the Given Sum Condition,"Sort, Sliding Window",37.0%,Medium,2.21416,https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition
1522,Diameter of N-Ary Tree,,68.4%,Medium,0.0,https://leetcode.com/problems/diameter-of-n-ary-tree
1528,Shuffle String,Sort,85.7%,Easy,0.181157,https://leetcode.com/problems/shuffle-string
1539,Kth Missing Positive Number,"Array, Hash Table",53.2%,Easy,0.15788,https://leetcode.com/problems/kth-missing-positive-number
1570,Dot Product of Two Sparse Vectors,"Array, Hash Table, Two Pointers",94.2%,Medium,8.73885,https://leetcode.com/problems/dot-product-of-two-sparse-vectors
